Date/Time;Electricity:Facility [kW](Hourly);Fans:Electricity [kW](Hourly);Cooling:Electricity [kW](Hourly);Heating:Electricity [kW](Hourly);InteriorLights:Electricity [kW](Hourly);InteriorEquipment:Electricity [kW](Hourly);Gas:Facility [kW](Hourly);Heating:Gas [kW](Hourly);InteriorEquipment:Gas [kW](Hourly);Water Heater:WaterSystems:Gas [kW](Hourly)
 01/24  11:00:00;1339,589667;99,51007881;448,3189038;0;243,2593065;310,1097119;462,4985299;356,1226655;70,80837451;35,56748991
 01/24  12:00:00;1327,718657;100,2377096;433,608118;0;243,2593065;310,1097119;455,8721665;340,5356274;70,80837451;44,52816454
 01/24  13:00:00;1277,831593;100,9874127;424,1999934;0;243,2593065;310,1097119;431,4514175;328,5120311;70,80837451;32,13101187
 01/24  14:00:00;1307,326886;101,7929273;419,2310939;0;243,2593065;302,6124365;415,0964335;319,5152496;56,64669961;38,93448434
 01/24  15:00:00;1312,900604;102,4485644;424,4338694;0;243,2593065;302,6124365;399,0032042;320,9642758;42,48502471;35,55390371
 01/24  16:00:00;1317,972206;103,1564029;428,621026;0;243,2593065;302,6124365;412,2546962;320,1170299;56,64669961;35,49096666
 01/24  17:00:00;1348,392923;103,498159;453,6307545;0;243,2593065;310,1097119;443,6320061;332,1697508;84,97004941;26,49220593
 01/24  18:00:00;1377,757323;103,7331049;468,8150718;0;243,2593065;310,1097119;446,6056574;344,1385973;84,97004941;17,4970107
 01/24  19:00:00;1112,849659;94,71476999;478,9008529;0;166,9389264;199,1109338;445,9317854;343,5196638;84,97004941;17,44207217
 01/24  20:00:00;1104,957218;94,71476999;478,4017658;0;166,9389264;191,6136585;425,5572413;351,47113;56,64669961;17,43941166
 01/24  21:00:00;974,9841745;94,71476999;478,1852833;0;100,1506573;124,5586935;467,80729;393,7215802;56,64669961;17,43901019
 01/24  22:00:00;943,6710588;94,71476999;486,8459901;0;100,1506573;124,5586935;461,8081695;401,9245397;42,48502471;17,39860508
 01/24  23:00:00;882,1863197;94,71476999;490,9685718;0;46,09303362;124,5586935;458,1957288;421,1654887;28,3233498;8,706890333
 01/24  24:00:00;884,6262747;94,71476999;488,9406762;0;46,09303362;124,5586935;457,9722706;426,4164358;14,1616749;17,39415989
 01/25  01:00:00;878,6334883;94,71476999;490,4757118;0;46,09303362;113,3127805;445,6027927;431,2308823;5,664669961;8,707240423
 01/25  02:00:00;879,4427292;94,71476999;486,6964314;0;46,09303362;113,3127805;457,7870631;434,730066;5,664669961;17,39232713
 01/25  03:00:00;878,8141889;94,71476999;485,0345717;0;46,09303362;113,3127805;451,556623;437,1843807;5,664669961;8,707572372
 01/25  04:00:00;873,2711709;94,71476999;483,5008494;0;46,09303362;113,3127805;464,7143318;441,6568471;5,664669961;17,39281474
 01/25  05:00:00;963,0346055;94,71476999;480,4873063;0;100,1506573;148,9693994;440,612779;426,2401921;5,664669961;8,707916894
 01/25  06:00:00;968,6658809;95,14224204;478,9934144;0;100,1506573;149,8943994;642,2366639;610,6793682;14,1616749;17,39562081
 01/25  07:00:00;1195,682008;97,39456541;479,8948396;0;176,4710373;302,6124365;480,9322489;443,9015874;28,3233498;8,707311726
 01/25  08:00:00;1305,859247;98,96702902;480,6910534;0;243,2593065;310,1097119;476,4894414;407,6964101;42,48502471;26,30800652
 01/25  09:00:00;1341,465653;99,59036574;482,8447544;0;243,2593065;310,1097119;474,24887;391,1685649;56,64669961;26,43360554
 01/25  10:00:00;1374,586651;100,043487;485,8675577;0;243,2593065;302,6124365;451,3250963;382,3163013;42,48502471;26,52377026
 01/25  11:00:00;1363,526319;100,473924;468,2801004;0;243,2593065;310,1097119;484,7640319;369,5084178;70,80837451;44,44723956
 01/25  12:00:00;1347,050303;101,0746305;447,9070879;0;243,2593065;310,1097119;461,8206739;355,3995298;70,80837451;35,61276963
 01/25  13:00:00;1291,427707;102,079982;434,689933;0;243,2593065;310,1097119;444,6575577;338,4100033;70,80837451;35,43917987
 01/25  14:00:00;1316,297208;102,9500161;424,7118916;0;243,2593065;302,6124365;417,1688488;324,9052924;56,64669961;35,61685676
 01/25  15:00:00;1321,948235;103,2569568;432,8155933;0;243,2593065;302,6124365;408,3620547;330,3172047;42,48502471;35,55982525
 01/25  16:00:00;1336,197671;103,6584009;448,4261838;0;243,2593065;302,6124365;430,2801698;338,1371168;56,64669961;35,49635336
 01/25  17:00:00;1351,122408;104,0375267;456,7933301;0;243,2593065;310,1097119;454,6395692;343,1794891;84,97004941;26,49003062
 01/25  18:00:00;1377,591785;104,2962342;468,2161336;0;243,2593065;310,1097119;459,5526418;348,3497882;84,97004941;26,23280419
 01/25  19:00:00;1112,963038;94,71476999;478,9017627;0;166,9389264;199,1109338;444,2143951;350,5156957;84,97004941;8,728649956
 01/25  20:00:00;1110,753933;94,71476999;483,6287832;0;166,9389264;191,6136585;431,6392193;357,5505244;56,64669961;17,44199531
 01/25  21:00:00;978,2446557;94,71476999;485,2205646;0;100,1506573;124,5586935;471,9963572;397,9098542;56,64669961;17,4398034
 01/25  22:00:00;924,8609715;94,71476999;469,9029001;0;100,1506573;124,5586935;462,0335023;402,1500707;42,48502471;17,39840689
 01/25  23:00:00;874,7044243;94,71476999;487,8736035;0;46,09303362;124,5586935;458,4914591;421,459906;28,3233498;8,708203231
 01/25  24:00:00;885,6234077;94,71476999;499,1878109;0;46,09303362;124,5586935;462,4793338;430,9236813;14,1616749;17,3939776
 01/26  01:00:00;877,9074167;94,71476999;504,5189286;0;46,09303362;113,3127805;450,0219048;435,6513566;5,664669961;8,705878257
 01/26  02:00:00;875,7850949;94,71476999;502,731105;0;46,09303362;113,3127805;461,6749874;438,6156416;5,664669961;17,39467585
 01/26  03:00:00;874,7081951;94,71476999;501,6882672;0;46,09303362;113,3127805;456,1283062;441,7574582;5,664669961;8,706177966
 01/26  04:00:00;874,1319843;94,71476999;501,3862603;0;46,09303362;113,3127805;468,27712;445,2170922;5,664669961;17,39535783
 01/26  05:00:00;962,2009057;94,71476999;499,846884;0;100,1506573;148,9693994;444,8324988;430,4613471;5,664669961;8,706481801
 01/26  06:00:00;960,1576346;95,20812702;496,8049744;0;100,1506573;149,8943994;636,0490656;604,4947817;14,1616749;17,39260901
 01/26  07:00:00;1185,193558;97,794517;494,6782219;0;176,4710373;302,6124365;484,902159;447,8719978;28,3233498;8,70681138
 01/26  08:00:00;1298,514148;99,63957358;493,9334747;0;243,2593065;310,1097119;470,835701;402,03874;42,48502471;26,31193629
 01/26  09:00:00;1343,962271;100,4537111;496,0849716;0;243,2593065;310,1097119;451,229142;368,1503098;56,64669961;26,43213256
 01/26  10:00:00;1364,026864;101,2118497;480,5529597;0;243,2593065;302,6124365;425,1944749;347,348085;42,48502471;35,36136516
 01/26  11:00:00;1351,726202;102,0301451;458,2043944;0;243,2593065;310,1097119;439,8482624;333,4916558;70,80837451;35,54823215
 01/26  12:00:00;1347,679731;102,9056064;451,6397412;0;243,2593065;310,1097119;430,384401;323,9568243;70,80837451;35,61920217
 01/26  13:00:00;1294,767649;103,9595397;438,560556;0;243,2593065;310,1097119;421,5975459;315,3445732;70,80837451;35,44459826
 01/26  14:00:00;1323,280564;104,9480558;431,6380462;0;243,2593065;302,6124365;397,7233262;305,4535455;56,64669961;35,62308115
 01/26  15:00:00;1329,283565;106,0039004;436,8216293;0;243,2593065;302,6124365;374,0297431;295,9787511;42,48502471;35,56596731
 01/26  16:00:00;1321,932729;106,9351599;427,5526098;0;243,2593065;302,6124365;383,8305818;291,681954;56,64669961;35,50192824
 01/26  17:00:00;1330,706389;107,148628;428,927364;0;243,2593065;310,1097119;419,20313;298,9171893;84,97004941;35,3158913
 01/26  18:00:00;1354,234779;106,6776279;438,0838553;0;243,2593065;310,1097119;421,9295068;319,46351;84,97004941;17,49594735
 01/26  19:00:00;1101,493455;94,71476999;464,1238559;0;166,9389264;199,1109338;432,629182;330,2199031;84,97004941;17,43922944
 01/26  20:00:00;1103,73423;94,71476999;473,8022708;0;166,9389264;191,6136585;413,6634478;340,9890123;56,64669961;16,02773583
 01/26  21:00:00;966,456545;94,71476999;470,2125678;0;100,1506573;124,5586935;449,6557147;382,8693937;56,64669961;10,13962138
 01/26  22:00:00;946,7106716;94,71476999;491,5940867;0;100,1506573;124,5586935;453,7746566;393,8914345;42,48502471;17,39819744
 01/26  23:00:00;894,4626515;94,71476999;509,4939775;0;46,09303362;124,5586935;454,3533747;417,3232901;28,3233498;8,706734802
 01/26  24:00:00;887,7991399;94,71476999;503,4247755;0;46,09303362;124,5586935;457,4568214;425,9012792;14,1616749;17,39386734
 01/27  01:00:00;870,2117684;94,71476999;499,1518513;0;46,09303362;113,3127805;446,1532959;431,7815357;5,664669961;8,70709023
 01/27  02:00:00;867,1703131;94,71476999;496,6676252;0;46,09303362;113,3127805;460,1688841;437,1096664;5,664669961;17,39454767
 01/27  03:00:00;863,5715982;94,71476999;493,8144077;0;46,09303362;113,3127805;465,3204208;442,2625239;5,664669961;17,39322687
 01/27  04:00:00;859,7966973;94,71476999;490,4315758;0;46,09303362;113,3127805;460,0628091;445,6913984;5,664669961;8,706740742
 01/27  05:00:00;951,6353308;94,71476999;489,2925211;0;100,1506573;148,9693994;452,5150988;429,4565537;5,664669961;17,39387517
 01/27  06:00:00;952,236679;95,48445728;488,4719598;0;100,1506573;149,8943994;630,8831941;608,014432;14,1616749;8,707087164
 01/27  07:00:00;1177,861907;98,13698996;487,4010972;0;176,4710373;302,6124365;495,0499942;449,3320953;28,3233498;17,39454911
 01/27  08:00:00;1290,978464;99,94707432;487,5627259;0;243,2593065;310,1097119;464,3408997;404,3107785;42,48502471;17,54509653
 01/27  09:00:00;1337,505672;100,7415988;490,8618553;0;243,2593065;310,1097119;456,7854929;373,7081836;56,64669961;26,43060964
 01/27  10:00:00;1374,815299;101,3944421;492,2149692;0;243,2593065;302,6124365;431,6736044;353,8222926;42,48502471;35,36628705
 01/27  11:00:00;1363,488016;101,8889506;471,0197822;0;243,2593065;310,1097119;447,5826618;341,2204648;70,80837451;35,55382243
 01/27  12:00:00;1355,198836;102,3341301;460,3361182;0;243,2593065;310,1097119;440,9177303;334,4836782;70,80837451;35,62567757
 01/27  13:00:00;1311,264475;103,1379866;457,4557877;0;243,2593065;310,1097119;437,5573321;331,2989548;70,80837451;35,45000272
 01/27  14:00:00;1324,654687;104,155677;434,361078;0;243,2593065;302,6124365;414,0739338;321,7979463;56,64669961;35,62928789
 01/27  15:00:00;1308,507443;105,5591883;413,8854122;0;243,2593065;302,6124365;387,3041638;302,9848478;42,48502471;41,83429121
 01/27  16:00:00;1314,912451;105,9895679;420,1525582;0;243,2593065;302,6124365;391,2934153;305,3936492;56,64669961;29,25306656
 01/27  17:00:00;1333,518607;106,0973552;432,969247;0;243,2593065;310,1097119;438,8986575;318,6084051;84,97004941;35,32020307
 01/27  18:00:00;1344,198962;106,1847461;427,5700091;0;243,2593065;310,1097119;430,8441625;328,3752968;84,97004941;17,49881624
 01/27  19:00:00;1081,10509;94,71476999;441,7447467;0;166,9389264;199,1109338;434,9774237;332,5655418;84,97004941;17,44183243
 01/27  20:00:00;1082,720651;94,71476999;451,4764612;0;166,9389264;191,6136585;414,873901;340,7877296;56,64669961;17,43947181
 01/27  21:00:00;946,0563782;94,71476999;448,4809124;0;100,1506573;124,5586935;455,8781336;381,7941067;56,64669961;17,43732724
 01/27  22:00:00;918,3146627;94,71476999;461,0836448;0;100,1506573;124,5586935;442,8446418;391,6500253;42,48502471;8,709591814
 01/27  23:00:00;848,5098039;94,71476999;458,2836103;0;46,09303362;124,5586935;456,5567922;410,8389863;28,3233498;17,39445618
 01/27  24:00:00;844,0109703;94,71476999;452,3877365;0;46,09303362;124,5586935;438,470406;415,6013517;14,1616749;8,707379441
 01/28  01:00:00;831,9633346;94,71476999;452,7436832;0;46,09303362;113,3127805;442,5811966;419,5225916;5,664669961;17,39393509
 01/28  02:00:00;826,1551487;94,71476999;446,4487844;0;46,09303362;113,3127805;437,3600397;422,9876364;5,664669961;8,70773339
 01/28  03:00:00;823,0255829;94,71476999;442,9975791;0;46,09303362;113,3127805;448,0461962;424,9884035;5,664669961;17,39312278
 01/28  04:00:00;829,4702642;94,71476999;449,9829429;0;46,09303362;113,3127805;443,1633312;428,7905761;5,664669961;8,708085093
 01/28  05:00:00;847,3337128;94,71476999;458,372147;0;55,62514452;113,3127805;444,6079151;421,5494745;5,664669961;17,39377064
 01/28  06:00:00;849,1412089;94,71476999;460,4808302;0;55,62514452;113,3127805;445,8585836;422,9911386;14,1616749;8,705770084
 01/28  07:00:00;922,8161547;94,71476999;465,3777409;0;65,15725541;176,8892702;410,2284163;364,5106314;28,3233498;17,39443507
 01/28  08:00:00;1029,481691;95,01144055;461,7478872;0;109,6827682;220,9681645;586,1393845;534,9482728;42,48502471;8,706087
 01/28  09:00:00;1041,772456;95,05477492;464,2069691;0;109,6827682;220,9681645;535,5230942;461,3984942;56,64669961;17,47790034
 01/28  10:00:00;1137,003999;96,30021836;449,8247469;0;131,9455246;266,9558176;493,4237834;424,6168675;42,48502471;26,3218912
 01/28  11:00:00;1142,488373;96,47372345;447,4834797;0;131,9455246;274,4530929;503,4149059;406,1775919;70,80837451;26,4289395
 01/28  12:00:00;1127,29073;96,53654916;429,704998;0;131,9455246;274,4530929;492,1393313;394,90008;70,80837451;26,43087677
 01/28  13:00:00;1092,734937;96,54215642;426,6463404;0;131,9455246;274,4530929;488,9054208;391,6739347;70,80837451;26,4231116
 01/28  14:00:00;1094,098274;96,58620827;436,1632389;0;131,9455246;266,9558176;473,479656;390,4100033;56,64669961;26,42295303
 01/28  15:00:00;1098,569172;96,63645389;441,0441039;0;131,9455246;266,9558176;455,4828925;386,574415;42,48502471;26,42345282
 01/28  16:00:00;1019,06626;94,71476999;440,0385278;0;109,6827682;212,5458892;400,6036979;317,5328118;56,64669961;26,42418642
 01/28  17:00:00;1033,385882;94,71476999;447,650816;0;109,6827682;220,0431645;446,2744537;326,0790556;84,97004941;35,22534871
 01/28  18:00:00;1011,10859;94,71476999;452,8153608;0;109,6827682;220,0431645;434,1578955;331,6441817;84,97004941;17,54366436
 01/28  19:00:00;981,5639258;94,71476999;463,0305172;0;100,1506573;199,1109338;470,9179532;368,5539066;84,97004941;17,39399723
 01/28  20:00:00;989,8451506;94,71476999;479,5157165;0;100,1506573;191,6136585;442,0383021;376,6844478;56,64669961;8,707154649
 01/28  21:00:00;882,1119708;94,71476999;483,9551194;0;55,62514452;124,5586935;494,0279144;419,9865149;56,64669961;17,39469988
 01/28  22:00:00;884,0088733;94,71476999;486,4681625;0;55,62514452;124,5586935;477,7654571;426,5729329;42,48502471;8,707499477
 01/28  23:00:00;885,2114088;94,71476999;498,5934665;0;46,09303362;124,5586935;490,8175159;445,1014802;28,3233498;17,39268595
 01/28  24:00:00;890,9107928;94,71476999;503,6504789;0;46,09303362;124,5586935;474,8632663;451,9937448;14,1616749;8,707846581
 01/29  01:00:00;870,2275684;94,71476999;507,4662591;0;34,96165543;113,3127805;482,1613068;459,1018315;5,664669961;17,39480536
 01/29  02:00:00;867,3345019;94,71476999;505,1698512;0;34,96165543;113,3127805;477,7785938;463,4057205;5,664669961;8,708203328
 01/29  03:00:00;866,6051455;94,71476999;504,4581232;0;34,96165543;113,3127805;489,5170141;466,4583508;5,664669961;17,3939934
 01/29  04:00:00;864,7361401;94,71476999;503,3929728;0;34,96165543;113,3127805;487,0550393;472,684494;5,664669961;8,705875356
 01/29  05:00:00;870,5569732;94,71476999;500,6046426;0;44,49376632;113,3127805;489,0906829;466,0313379;5,664669961;17,394675
 01/29  06:00:00;866,5124039;94,71476999;497,5408249;0;44,49376632;113,3127805;490,6979292;467,830071;14,1616749;8,706183329
 01/29  07:00:00;934,5799434;94,71476999;496,2821287;0;54,02587722;176,8892702;454,2101007;408,491381;28,3233498;17,39536989
 01/29  08:00:00;930,1540956;94,71476999;496,195316;0;54,02587722;184,3865456;450,275585;399,0840679;42,48502471;8,706492433
 01/29  09:00:00;1010,536133;94,71476999;496,5062144;0;65,15725541;220,0431645;445,6729708;371,5591525;56,64669961;17,46711864
 01/29  10:00:00;994,7493399;94,71476999;483,8666477;0;65,15725541;212,5458892;417,9100495;349,1288253;42,48502471;26,2961995
 01/29  11:00:00;976,3250609;94,71476999;454,5757061;0;65,15725541;220,0431645;432,84289;335,6304558;70,80837451;26,4040597
 01/29  12:00:00;952,8312896;94,71476999;427,2119198;0;65,15725541;220,0431645;420,2600288;323,0480452;70,80837451;26,40360904
 01/29  13:00:00;953,3047731;94,71476999;428,5674391;0;65,15725541;220,0431645;413,7472408;316,5357401;70,80837451;26,40312611
 01/29  14:00:00;942,2307619;94,71476999;424,4805299;0;65,15725541;212,5458892;394,7132879;311,663946;56,64669961;26,40264229
 01/29  15:00:00;937,5581155;94,71476999;419,1595261;0;65,15725541;212,5458892;366,7745295;297,8873451;42,48502471;26,4021597
 01/29  16:00:00;941,0887925;94,71476999;423,0191329;0;65,15725541;212,5458892;379,6260051;296,577627;56,64669961;26,4016785
 01/29  17:00:00;927,5563446;94,71476999;436,0538711;0;65,15725541;220,0431645;416,1093849;304,736718;84,97004941;26,40261741
 01/29  18:00:00;913,5394904;94,71476999;459,3258842;0;54,02587722;184,3865456;439,3125019;336,8056925;84,97004941;17,53675995
 01/29  19:00:00;894,9598746;94,71476999;468,2544595;0;44,49376632;163,4543149;485,440293;383,0765073;84,97004941;17,39373627
 01/29  20:00:00;890,2263779;94,71476999;470,634204;0;44,49376632;155,9570395;458,4577928;393,1053326;56,64669961;8,705760598
 01/29  21:00:00;860,3434777;94,71476999;472,3866842;0;44,49376632;124,5586935;504,1232172;430,0821005;56,64669961;17,39441718
 01/29  22:00:00;859,6962518;94,71476999;472,1092438;0;44,49376632;124,5586935;488,9292945;437,738201;42,48502471;8,706068737
 01/29  23:00:00;869,5173531;94,71476999;493,5460109;0;34,96165543;124,5586935;505,9588424;460,2403798;28,3233498;17,3951128
 01/29  24:00:00;884,1783691;94,71476999;508,4392089;0;34,96165543;124,5586935;494,4198936;471,5518405;14,1616749;8,706378199
 01/30  01:00:00;880,1249215;94,71476999;506,5887904;0;46,09303362;113,3127805;501,2465969;478,1886431;5,664669961;17,39328379
 01/30  02:00:00;876,0167908;94,71476999;503,5930334;0;46,09303362;113,3127805;498,2107144;483,8393472;5,664669961;8,706697189
 01/30  03:00:00;872,8260592;94,71476999;501,2528796;0;46,09303362;113,3127805;511,3969172;488,3384419;5,664669961;17,39380535
 01/30  04:00:00;869,3031777;94,71476999;498,9360232;0;46,09303362;113,3127805;507,8762365;493,5045208;5,664669961;8,707045721
 01/30  05:00:00;938,1306795;94,71476999;479,355848;0;100,1506573;148,9693994;494,4841985;471,4250549;5,664669961;17,39447363
 01/30  06:00:00;933,9224011;94,71476999;474,1582717;0;100,1506573;149,8943994;885,992059;854,4372031;14,1616749;17,39318101
 01/30  07:00:00;1168,830928;94,95535448;483,9073737;0;176,4710373;302,6124365;595,0465134;558,0164467;28,3233498;8,706716906
 01/30  08:00:00;1280,930033;95,25081845;483,9603388;0;243,2593065;310,1097119;560,2656521;491,4724012;42,48502471;26,3082262
 01/30  09:00:00;1329,515795;95,66886298;488,7963689;0;243,2593065;310,1097119;530,0932794;447,0118187;56,64669961;26,43476109
 01/30  10:00:00;1346,545329;96,24562308;466,0245435;0;243,2593065;302,6124365;486,5755075;417,558382;42,48502471;26,53210077
 01/30  11:00:00;1321,51861;96,79121644;428,704059;0;243,2593065;310,1097119;493,4392693;387,0640664;70,80837451;35,56682844
 01/30  12:00:00;1315,965377;97,28656285;420,4700744;0;243,2593065;310,1097119;482,7231043;367,3865592;70,80837451;44,52817058
 01/30  13:00:00;1269,027387;97,89795968;414,1183903;0;243,2593065;310,1097119;450,6694308;353,2803647;70,80837451;26,58069156
